#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,1.951739,2.389509,0.000000,3.152890,4.109226,0.065571,10.462893
0.000000,0.000000,3.695306,2.320635,0.000000,1.976377,3.466454,0.066639,14.723253
0.000000,0.000000,1.881470,2.222666,0.000000,1.235907,2.862639,0.527574,10.891190
0.000000,0.000000,2.933458,2.119319,0.000000,2.047478,3.486168,0.053078,10.902061
0.000000,0.000000,1.716212,3.095369,0.000000,1.671465,3.511375,0.054133,11.610477
0.000000,0.000000,1.658529,4.234957,0.000000,1.234739,2.587572,0.477621,12.416199
0.000000,0.000000,1.825519,3.014212,0.000000,3.891887,3.370525,0.052794,10.342561
0.000000,0.000000,1.693982,2.072868,0.000000,3.095783,2.625495,0.053759,12.219048
0.000000,0.000000,2.144010,2.286792,0.000000,1.071857,2.579154,0.448706,11.276682
0.000000,0.000000,1.550111,2.254368,0.000000,1.837112,3.375985,0.051216,9.007532
0.000000,0.000000,1.649058,2.226798,0.000000,1.595402,3.386012,0.056394,10.310842
0.000000,0.000000,1.694288,2.188391,0.000000,1.192333,2.559754,0.537785,14.081329
0.000000,0.000000,1.790140,2.309574,0.000000,2.170747,3.232536,0.064880,9.662965
0.000000,0.000000,1.869648,2.163805,0.000000,1.230840,2.926556,0.052634,10.653153
0.000000,0.000000,1.606525,2.104557,0.000000,1.077444,2.388948,0.496924,9.021257
0.000000,0.000000,1.822845,2.103377,0.000000,2.318819,3.225142,0.055040,9.018531
0.000000,0.000000,3.679314,2.257137,0.000000,1.364154,2.895531,9.962959,12.763687
0.000000,0.000000,3.594951,2.413334,0.000000,1.263924,2.914195,0.593187,21.636871
0.000000,0.000000,2.351013,2.750696,0.000000,3.189639,3.678417,0.060917,11.231873
0.000000,0.000000,1.836655,2.310300,0.000000,1.235553,2.886366,0.062104,12.408394
0.000000,0.000000,1.970693,2.380662,0.000000,1.044147,2.596413,0.714442,9.748427
0.000000,0.000000,1.616950,2.448432,0.000000,2.802275,4.143517,0.070234,9.775859
0.000000,0.000000,1.684882,2.623122,0.000000,1.498973,12.289736,0.071453,12.718985
0.000000,0.000000,1.572722,2.624890,0.000000,1.420398,2.964280,0.782406,19.527743
0.000000,0.000000,2.169700,2.825185,0.000000,2.973793,3.871757,0.066476,11.716722
0.000000,0.000000,1.760918,2.619713,0.000000,1.231418,3.023227,0.647935,12.815959
0.000000,0.000000,1.566822,2.443875,0.000000,2.579269,3.445435,0.068055,10.224049
0.000000,0.000000,1.507277,2.432890,0.000000,1.401414,3.089578,0.064911,11.428686
0.000000,0.000000,1.896748,2.340247,0.000000,1.430029,2.922802,0.657469,10.074124
0.000000,0.000000,1.676980,2.767364,0.000000,2.402575,3.725663,0.055564,16.593436
0.000000,0.000000,1.692375,2.412073,0.000000,1.400954,3.346143,0.057308,11.736050
0.000000,0.000000,1.597541,2.284706,0.000000,1.225059,2.670892,0.495832,9.976488
0.000000,0.000000,1.646045,2.106585,0.000000,1.927390,3.247482,0.049934,9.333520
0.000000,0.000000,2.195058,2.185342,0.000000,1.258050,2.998156,0.440937,10.903210
0.000000,0.000000,1.539958,2.184051,0.000000,2.519405,3.954901,0.073715,9.659736
0.000000,0.000000,2.857465,2.843450,0.000000,1.413318,2.944258,0.430108,18.769073
0.000000,0.000000,2.012944,2.295555,0.000000,2.226434,3.614492,0.053807,10.355086
0.000000,0.000000,1.697941,2.509482,0.000000,1.585142,3.121599,0.429101,11.459011
0.000000,0.000000,1.504600,2.564530,0.000000,2.020410,3.668783,0.051993,10.486730
0.000000,0.000000,1.678289,2.151807,0.000000,1.245852,2.642776,0.364581,10.931914
0.000000,0.000000,2.063486,2.098711,0.000000,1.804071,2.688067,0.410762,9.573788
0.000000,0.000000,1.748151,3.903493,0.000000,1.764000,3.815665,0.052009,14.629935
0.000000,0.000000,2.360907,2.216911,0.000000,1.540392,2.873260,0.380399,11.511925
0.000000,0.000000,2.427198,2.056669,0.000000,2.343515,3.726530,0.048613,10.407445
0.000000,0.000000,1.570214,3.752909,0.000000,1.654444,3.406221,0.050040,12.735912
0.000000,0.000000,1.503129,3.477794,0.000000,1.678938,3.240905,0.051970,11.289722
0.000000,0.000000,1.559231,3.240978,0.000000,1.446483,13.560755,0.763088,11.024911
0.000000,0.000000,1.597270,2.347814,0.000000,3.117641,4.815882,0.057923,21.191718
0.000000,0.000000,1.685118,2.580598,0.000000,2.266940,4.499525,0.068804,13.566728
0.000000,0.000000,1.717731,2.825487,0.000000,1.604236,3.531139,0.061958,12.788725
0.000000,0.000000,1.781477,3.549296,0.000000,1.394183,3.259972,0.640490,12.064099
0.000000,0.000000,1.648818,2.700877,0.000000,2.836890,4.313141,0.062819,10.967657
0.000000,0.000000,1.766892,2.215787,0.000000,1.749506,3.994778,0.060038,12.527302
0.000000,0.000000,1.578206,2.177917,0.000000,1.435732,3.285661,0.559374,20.019041
0.000000,0.000000,1.717518,2.267812,0.000000,2.944172,4.525703,0.057634,10.600594
0.000000,0.000000,2.053834,2.425951,0.000000,1.633110,3.909775,0.059462,13.470726
0.000000,0.000000,2.215595,2.465331,0.000000,1.426312,3.116281,0.515469,11.616693
0.000000,0.000000,1.544205,2.776538,0.000000,2.793159,4.003207,0.052019,10.798067
0.000000,0.000000,1.670238,2.134917,0.000000,1.579941,3.531503,0.061559,12.047622
0.000000,0.000000,1.819923,2.306238,0.000000,1.242170,3.174086,0.504268,10.637587
0.000000,0.000000,1.579554,2.403612,0.000000,2.143489,3.990174,0.051347,10.232712
0.000000,0.000000,1.723105,2.239529,0.000000,1.313818,3.476339,0.451365,11.525858
0.000000,0.000000,1.610002,2.230615,0.000000,3.344513,6.065402,0.062978,10.372554
0.000000,0.000000,1.644256,2.859035,0.000000,1.398179,3.574228,0.437971,15.736182
0.000000,0.000000,1.732833,2.263801,0.000000,2.344948,4.422888,0.416415,10.655974
0.000000,0.000000,1.645471,2.215443,0.000000,2.725020,4.755527,0.060504,12.506880
0.000000,0.000000,1.628744,2.690663,0.000000,1.924150,4.012837,0.389960,13.340972
0.000000,0.000000,1.505133,2.536853,0.000000,2.236619,4.396333,0.060596,11.710862
0.000000,0.000000,1.797169,2.060482,0.000000,1.567181,4.281096,0.362486,11.914492
0.000000,0.000000,1.761895,2.080861,0.000000,3.717648,15.215598,0.064186,11.316216
0.000000,0.000000,1.968141,2.359971,0.000000,1.860333,4.115670,0.346855,24.918523
0.000000,0.000000,2.439460,2.103614,0.000000,2.091925,4.446914,0.057811,12.217068
0.000000,0.000000,1.612708,1.982219,0.000000,1.668313,3.955078,0.287207,11.483501
0.000000,0.000000,1.769848,1.826476,0.000000,1.849280,4.791530,0.055023,10.687586
0.000000,0.000000,1.760091,2.162078,0.000000,1.688586,3.713092,0.270264,11.892818
0.000000,0.000000,1.603203,2.015412,0.000000,2.037020,14.324010,0.048319,10.533195
0.000000,0.000000,1.705323,1.940041,0.000000,1.738376,3.885987,0.044520,21.409070
0.000000,0.000000,1.622200,3.007484,0.000000,3.327776,3.824627,0.303857,11.556007
0.000000,0.000000,1.788635,1.834350,0.000000,3.176960,4.462716,0.044077,12.373067
0.000000,0.000000,1.737803,1.852859,0.000000,1.518984,3.730016,0.040595,12.541126
0.000000,0.000000,1.510255,1.897747,0.000000,1.510443,3.997512,0.046335,9.844979
0.000000,0.000000,1.708556,2.269412,0.000000,1.546962,14.255762,0.062094,10.840274
0.000000,0.000000,1.767354,2.048385,0.000000,1.516514,4.020104,0.046162,21.094505
0.000000,0.000000,2.454306,2.437268,0.000000,1.597517,4.222884,0.042576,11.821995
0.000000,0.000000,3.587008,2.149674,0.000000,1.671650,3.761328,0.393859,12.878103
0.000000,0.000000,3.008302,2.019428,0.000000,2.817898,4.977384,0.051283,11.986431
0.000000,0.000000,3.428476,1.937963,0.000000,2.142297,4.192529,0.047770,14.454600
0.000000,0.000000,1.885734,1.903919,0.000000,2.120692,4.806566,0.056347,11.395006
0.000000,0.000000,3.232633,2.036959,0.000000,2.000069,4.718821,0.059010,15.116312
0.000000,0.000000,1.623540,2.268924,0.000000,2.032281,4.449109,0.057078,12.073030
0.000000,0.000000,1.704182,2.029640,0.000000,1.701502,4.106478,0.047764,11.609322
0.000000,0.000000,1.773081,2.417831,0.000000,1.948002,4.120135,0.050613,11.322473
0.000000,0.000000,3.173392,1.961929,0.000000,1.589350,3.683467,0.048192,12.454214
0.000000,0.000000,3.154448,1.851671,0.000000,1.674953,3.948208,0.464173,11.415442
0.000000,0.000000,3.359336,2.175166,0.000000,2.725404,4.761091,0.052285,13.014507
0.000000,0.000000,3.246723,2.011491,0.000000,2.208874,4.614924,0.051925,14.058902
0.000000,0.000000,1.633228,1.985946,0.000000,2.115311,4.839660,0.060499,11.714588
0.000000,0.000000,2.923862,2.585604,0.000000,2.199068,4.634163,0.060066,13.856103
0.000000,0.000000,1.684534,2.225360,0.000000,1.900753,15.059117,0.201363,12.140679
0.000000,0.000000,1.703649,2.524909,0.000000,2.075070,4.486855,0.057075,22.872211
0.000000,0.000000,1.787594,2.268909,0.000000,1.753445,4.061940,0.052576,12.124176
0.000000,0.000000,1.649158,2.080073,0.000000,1.778163,3.873440,0.051124,10.799461
0.000000,0.000000,1.704414,2.047934,0.000000,1.677478,3.466756,0.051210,10.539895
0.000000,0.000000,1.498384,1.900832,0.000000,1.583579,3.304702,0.397420,9.654524
0.000000,0.000000,1.503582,2.111133,0.000000,2.363279,4.266437,0.048340,9.960436
0.000000,0.000000,1.565612,2.002948,0.000000,1.952212,3.960853,0.046888,11.456651
0.000000,0.000000,3.018441,2.002460,0.000000,1.656123,3.763179,0.048556,12.168229
0.000000,0.000000,2.267702,2.098344,0.000000,1.613015,3.453533,0.053216,11.095044
0.000000,0.000000,2.905848,2.092841,0.000000,1.371856,3.543719,0.051350,11.328373
0.000000,0.000000,1.891418,3.936547,0.000000,1.281709,2.375265,0.050379,11.994548
0.000000,0.000000,1.731148,3.077841,0.000000,1.268172,2.233808,0.048481,9.680332
0.000000,0.000000,1.690333,2.196419,0.000000,0.880278,1.784403,0.465273,9.175716
0.000000,0.000000,1.659736,2.181123,0.000000,1.995477,2.588218,0.042120,8.021165
0.000000,0.000000,1.663868,2.084088,0.000000,1.116946,1.992186,0.041522,10.346398
0.000000,0.000000,1.525173,2.105801,0.000000,0.908133,1.833246,0.044887,7.824773
0.000000,0.000000,3.453289,2.151105,0.000000,1.591047,1.667076,0.413592,9.415530
0.000000,0.000000,1.630242,2.189759,0.000000,1.422280,2.067400,0.036692,8.564274
0.000000,0.000000,1.611415,2.177026,0.000000,0.905572,2.006276,0.038698,8.431821
0.000000,0.000000,1.882402,2.174722,0.000000,0.859655,1.794832,0.040936,8.036043
0.000000,0.000000,1.659540,2.207483,0.000000,0.932404,1.584476,0.450383,7.557515
0.000000,0.000000,3.594568,2.379161,0.000000,2.059664,2.911497,0.049812,11.181031
0.000000,0.000000,1.795289,3.448820,0.000000,1.472120,2.419776,0.049086,11.389157
0.000000,0.000000,1.719984,4.636262,0.000000,1.236053,2.071249,0.046089,11.552961
0.000000,0.000000,1.753500,3.312822,0.000000,1.023157,2.072830,0.508977,9.479301
0.000000,0.000000,1.746453,2.219325,0.000000,2.606638,3.006041,0.055522,8.608338
0.000000,0.000000,1.287046,2.182277,0.000000,2.103087,2.890982,0.055475,10.310007
0.000000,0.000000,1.779146,2.304099,0.000000,1.428417,2.604182,0.054725,16.276842
0.000000,0.000000,1.650314,2.349773,0.000000,1.288544,2.170031,0.531077,9.328280
0.000000,0.000000,1.582479,2.169996,0.000000,2.540140,3.018765,0.058378,8.757490
0.000000,0.000000,2.005128,2.270963,0.000000,1.724374,2.883024,0.057608,11.044547
0.000000,0.000000,1.615591,2.729280,0.000000,1.603026,2.613972,0.507465,10.159577
0.000000,0.000000,1.546758,2.816796,0.000000,2.745858,3.353333,0.058122,10.468089
0.000000,0.000000,2.636093,2.227629,0.000000,2.072726,2.712873,0.056593,18.744753
0.000000,0.000000,1.937257,2.958371,0.000000,1.201423,2.604865,0.563954,11.029152
0.000000,0.000000,1.564059,2.475511,0.000000,3.113873,3.494687,0.063327,9.699956
0.000000,0.000000,1.604535,2.693843,0.000000,1.263248,2.638112,0.062461,12.330887
0.000000,0.000000,1.668806,2.376039,0.000000,1.035018,2.265731,0.630283,9.288644
0.000000,0.000000,1.969422,2.368019,0.000000,2.912713,14.136549,0.061694,9.466783
0.000000,0.000000,1.757499,3.234117,0.000000,1.434489,2.626360,0.058651,23.432976
0.000000,0.000000,2.072134,2.485737,0.000000,1.156804,2.402695,0.063561,9.993430
0.000000,0.000000,1.827944,2.535242,0.000000,0.842934,1.973646,0.625109,9.277535
0.000000,0.000000,1.493852,2.444903,0.000000,2.141426,2.938155,0.057621,8.542416
0.000000,0.000000,2.165985,2.499044,0.000000,1.216709,2.410366,0.056635,11.003343
0.000000,0.000000,3.047852,2.564971,0.000000,0.994737,2.221649,0.660430,10.454126
0.000000,0.000000,1.640620,3.558139,0.000000,2.615406,3.243935,0.060750,10.285109
0.000000,0.000000,1.661974,3.027432,0.000000,1.229495,2.658788,0.064683,13.002012
0.000000,0.000000,1.727409,3.917897,0.000000,0.908016,2.066425,0.745707,10.936962
0.000000,0.000000,1.469380,3.465319,0.000000,4.260975,3.082073,0.065474,9.894514
0.000000,0.000000,1.764200,2.577557,0.000000,3.085143,2.917857,0.064720,13.066032
0.000000,0.000000,1.634683,2.463326,0.000000,2.777114,2.269954,0.730708,11.509299
0.000000,0.000000,1.910587,2.533195,0.000000,4.039848,3.605123,0.070778,11.521210
0.000000,0.000000,1.850701,2.632649,0.000000,1.241877,2.858059,0.064655,13.608184
0.000000,0.000000,1.723546,3.483978,0.000000,1.067387,2.126771,0.662748,10.715780
0.000000,0.000000,1.571970,2.492973,0.000000,2.352730,3.099346,0.062997,9.034675
0.000000,0.000000,2.098068,2.555099,0.000000,1.177416,2.721735,0.684450,11.507176
0.000000,0.000000,1.493292,2.601258,0.000000,2.837619,4.041899,0.070764,9.972954
0.000000,0.000000,1.756157,2.543419,0.000000,1.456743,3.423291,0.075799,12.633071
0.000000,0.000000,1.762371,2.850786,0.000000,1.050314,2.426737,0.664907,11.062088
0.000000,0.000000,1.547588,2.483680,0.000000,2.659410,3.542291,0.062955,9.462204
0.000000,0.000000,1.591172,2.421771,0.000000,1.212024,2.752678,0.065724,11.560703
0.000000,0.000000,1.534317,2.489563,0.000000,1.057342,2.277066,0.752008,9.303659
0.000000,0.000000,1.660652,2.711195,0.000000,2.341069,2.971498,0.063816,9.757919
0.000000,0.000000,2.094995,2.552175,0.000000,1.186549,2.643008,0.625966,11.392479
0.000000,0.000000,3.702613,2.684324,0.000000,2.222982,3.303525,0.063628,13.969948
0.000000,0.000000,1.822165,2.736841,0.000000,1.297626,2.879928,0.662630,11.612256
0.000000,0.000000,1.689305,2.543762,0.000000,1.697791,3.013087,0.054612,10.344012
0.000000,0.000000,2.883057,2.346604,0.000000,1.069416,2.624137,0.612197,11.275567
0.000000,0.000000,2.926988,2.519836,0.000000,2.345205,3.024336,0.064590,10.998892
0.000000,0.000000,1.576215,3.299423,0.000000,1.366820,3.166269,0.841212,11.613152
0.000000,0.000000,1.654521,4.477201,0.000000,3.007356,3.529447,0.072103,23.598085
0.000000,0.000000,1.660318,2.440542,0.000000,1.222993,3.231776,0.069178,12.217944
0.000000,0.000000,1.995158,2.543083,0.000000,1.160006,2.627830,0.743111,10.376531
0.000000,0.000000,1.404206,3.124623,0.000000,2.533074,3.454124,0.065176,10.542836
0.000000,0.000000,1.553499,2.654529,0.000000,1.444999,2.777600,0.066839,11.849285
0.000000,0.000000,1.874976,2.542314,0.000000,0.931934,12.824344,0.691958,10.021081
0.000000,0.000000,1.584444,2.371306,0.000000,1.881598,3.095124,0.053485,19.720337
0.000000,0.000000,2.096358,2.372431,0.000000,0.996674,2.847995,0.519446,10.775821
0.000000,0.000000,1.386553,3.368095,0.000000,2.214121,2.957353,0.054061,10.496916
0.000000,0.000000,1.662593,2.532662,0.000000,0.991108,2.572648,0.691013,10.738241
0.000000,0.000000,1.737860,2.484835,0.000000,2.248317,3.022209,0.063343,9.696816
0.000000,0.000000,1.548300,2.513723,0.000000,1.212542,2.856038,0.695107,10.696182
0.000000,0.000000,1.578447,2.550196,0.000000,2.493271,3.308666,0.065053,18.477712
0.000000,0.000000,1.588064,2.535341,0.000000,0.990373,3.044244,0.617524,11.485921
0.000000,0.000000,1.870463,2.560121,0.000000,2.582876,3.297141,0.067409,10.308598
0.000000,0.000000,1.576737,2.509613,0.000000,1.090138,3.065569,0.070459,11.465434
0.000000,0.000000,1.514122,2.521340,0.000000,1.070936,2.304333,0.725184,9.549124
0.000000,0.000000,1.811819,2.630491,0.000000,3.680079,4.015798,0.094717,9.855908
0.000000,0.000000,1.619926,2.703447,0.000000,1.431336,3.037166,0.752784,18.967948
0.000000,0.000000,1.673165,2.775951,0.000000,2.293191,3.404713,0.064195,11.036068
0.000000,0.000000,1.628596,2.449482,0.000000,1.009708,2.790916,0.654144,11.171307
0.000000,0.000000,1.499273,2.955348,0.000000,2.581856,3.710235,0.066679,10.171877
0.000000,0.000000,1.820513,2.606854,0.000000,1.041901,3.051614,0.642689,12.256288
0.000000,0.000000,1.542183,2.445137,0.000000,2.450399,3.711972,0.066119,9.968004
0.000000,0.000000,1.495426,2.997456,0.000000,1.320047,3.005780,0.478702,12.249581
0.000000,0.000000,1.596229,2.371928,0.000000,1.744845,2.934762,0.048610,10.049840
0.000000,0.000000,1.702492,2.158501,0.000000,0.993646,2.748250,0.539451,9.825547
0.000000,0.000000,3.502534,2.373036,0.000000,2.191926,3.006297,0.057818,11.285926
0.000000,0.000000,2.899881,2.359950,0.000000,1.127457,2.936722,0.548196,11.760975
0.000000,0.000000,1.614383,3.478988,0.000000,2.538057,14.218889,0.070193,10.909476
0.000000,0.000000,1.814536,3.254640,0.000000,1.168166,2.945244,0.533858,23.331433
0.000000,0.000000,1.961307,2.820987,0.000000,2.246402,3.278668,0.056676,10.719418
0.000000,0.000000,1.710448,2.566530,0.000000,0.978053,2.793516,0.520324,11.129644
0.000000,0.000000,1.599462,2.240293,0.000000,1.924503,3.229861,0.123161,9.280438
0.000000,0.000000,1.616744,2.268957,0.000000,0.997124,2.800296,0.537948,10.613324
0.000000,0.000000,1.715379,2.458084,0.000000,2.284313,14.991043,0.077380,9.683283
0.000000,0.000000,3.539700,2.456312,0.000000,1.073228,3.458642,0.723925,24.839987
0.000000,0.000000,1.993560,2.586901,0.000000,2.526955,3.639996,0.065382,11.230159
0.000000,0.000000,1.530245,3.062857,0.000000,1.101683,2.980427,0.666050,12.197700
0.000000,0.000000,1.583762,3.097499,0.000000,2.795591,3.797924,0.065215,10.678761
0.000000,0.000000,1.635002,2.496731,0.000000,1.564836,3.388132,0.063677,12.171837
0.000000,0.000000,1.815439,2.504484,0.000000,1.214946,2.796771,0.700235,10.633707
0.000000,0.000000,1.626163,2.579393,0.000000,2.380629,3.883291,0.065721,14.009251
0.000000,0.000000,1.595628,2.629363,0.000000,0.990033,2.900225,0.647968,12.081871
0.000000,0.000000,1.737172,2.313502,0.000000,2.063526,3.461436,0.061524,9.829111
0.000000,0.000000,1.594029,2.290798,0.000000,1.020230,2.993575,0.668781,10.758983
0.000000,0.000000,1.762018,2.441426,0.000000,2.634843,3.924741,0.082324,10.158355
0.000000,0.000000,1.768453,2.805708,0.000000,1.100985,3.279420,0.569725,12.720228
0.000000,0.000000,1.776530,2.458572,0.000000,2.292191,3.775538,0.058008,16.083711
0.000000,0.000000,1.749084,2.376907,0.000000,1.120521,3.000822,0.545846,11.666072
0.000000,0.000000,1.595230,2.334795,0.000000,2.233803,3.620984,0.059141,9.844779
0.000000,0.000000,1.599708,2.421333,0.000000,1.186669,3.180834,0.600494,11.278182
0.000000,0.000000,1.896690,2.447179,0.000000,2.701155,3.625775,0.065095,10.558455
0.000000,0.000000,2.518245,2.444531,0.000000,1.501178,16.330618,0.078318,12.734789
0.000000,0.000000,1.821276,2.396431,0.000000,1.207277,2.970793,0.682269,23.620213
0.000000,0.000000,1.676144,2.500412,0.000000,2.496366,4.605130,0.062437,10.396152
0.000000,0.000000,1.702488,2.284256,0.000000,1.256282,3.490397,0.063360,12.515010
0.000000,0.000000,1.803614,2.132203,0.000000,0.912899,2.816508,0.571883,10.002594
0.000000,0.000000,1.692262,2.172572,0.000000,2.098688,3.342018,0.056081,9.385735
0.000000,0.000000,1.677591,2.271074,0.000000,1.175181,3.119181,0.057277,10.752663
0.000000,0.000000,1.614055,2.412880,0.000000,1.214982,3.214207,1.101348,9.590208
0.000000,0.000000,1.933430,3.083703,0.000000,3.126236,4.926286,0.067911,12.245167
0.000000,0.000000,1.819004,2.914819,0.000000,1.103302,3.223572,0.074000,14.521414
0.000000,0.000000,1.524521,2.394520,0.000000,1.072672,2.924278,0.581309,9.603618
0.000000,0.000000,2.381467,2.375554,0.000000,2.323877,3.653407,0.056589,10.614882
0.000000,0.000000,1.951681,2.262623,0.000000,1.137066,14.987443,0.478857,11.522622
0.000000,0.000000,2.722851,2.385031,0.000000,2.289625,4.161794,0.055937,22.943428
0.000000,0.000000,2.507041,2.708429,0.000000,1.324313,3.433380,0.503829,13.156023
0.000000,0.000000,1.693673,2.267579,0.000000,2.130768,3.483311,0.073514,10.467066
0.000000,0.000000,1.872278,2.160937,0.000000,1.118724,3.361117,0.466688,11.089230
0.000000,0.000000,1.615053,2.207108,0.000000,2.160479,3.780120,0.053744,9.952962
0.000000,0.000000,2.103972,2.249984,0.000000,1.658379,4.281695,0.495779,11.705222
